year,region,sector,value
"2008","WV","ote",0.00663437978270482
"2008","WV","man",0.00753363155628972
"2008","WV","mch",0.00663437978270482
"2008","WV","dat",0.00753363155628972
"2008","WV","amd",0.0101188529450876
"2008","WV","oil",0.00738047920909189
"2008","WV","hos",0.00192637855232693
"2008","WV","rnt",0.00753363155628972
"2008","WV","pla",0.00663437978270482
"2008","WV","fof",0.0101188529450876
"2008","WV","fin",0.00556008336082272
"2008","WV","tsv",0.00753363155628972
"2008","WV","nrs",0.00513787245171414
"2008","WV","sec",0.00556008336082272
"2008","WV","art",0.0101188529450876
"2008","WV","mov",0.00753363155628972
"2008","WV","fpd",0.00663437978270482
"2008","WV","slg",0.00479426169099811
"2008","WV","pri",0.00616478549839951
"2008","WV","grd",0.0092246602012137
"2008","WV","pip",0.0092246602012137
"2008","WV","sle",0.00479426169099811
"2008","WV","osv",0.00663437978270482
"2008","WV","trn",0.0092246602012137
"2008","WV","smn",0.00738047920909189
"2008","WV","fmt",0.00663437978270482
"2008","WV","pet",0.00663437978270482
"2008","WV","mvt",0.00663437978270482
"2008","WV","cep",0.00663437978270482
"2008","WV","wst",0.00616478549839951
"2008","WV","mot",0.00663437978270482
"2008","WV","adm",0.00753363155628972
"2008","WV","soc",0.00616478549839951
"2008","WV","alt",0.00616478549839951
"2008","WV","pmt",0.00663437978270482
"2008","WV","trk",0.0092246602012137
"2008","WV","fdd",0.00479426169099811
"2008","WV","gmt",0.00663437978270482
"2008","WV","wtt",0.0092246602012137
"2008","WV","wpd",0.00616478549839951
"2008","WV","wht",0.00663437978270482
"2008","WV","oth",0.00663437978270482
"2008","WV","wrh",0.00753363155628972
"2008","WV","ott",0.00663437978270482
"2008","WV","che",0.00663437978270482
"2008","WV","air",0.0092246602012137
"2008","WV","mmf",0.00663437978270482
"2008","WV","otr",0.0092246602012137
"2008","WV","min",0.00738047920909189
"2008","AZ","ppd",0.0191095215072913
"2008","AZ","com",0.0140160880225738
"2008","AZ","amb",0.0266353099124948
"2008","AZ","rec",0.0198512032048725
"2008","AZ","con",0.0215004367100506
"2008","AZ","agr",0.0139030279245359
"2008","AZ","eec",0.00831925123096685
"2008","AZ","use",0.00831925123096685
"2008","AZ","fnd",0.0136219444508226
"2008","AZ","pub",0.0140160880225738
"2008","AZ","hou",0.0140160880225738
"2008","AZ","ins",0.0106988904983447
"2008","AZ","tex",0.0191095215072913
"2008","AZ","leg",0.0140160880225738
"2008","AZ","fen",0.0136219444508226
"2008","AZ","uti",0.000929681199160552
"2008","AZ","nmp",0.00831925123096685
"2008","AZ","brd",0.0140160880225738
"2008","AZ","bnk",0.0106988904983447
"2008","AZ","ore",0.0140160880225738
"2008","AZ","edu",0.016845975395713
"2008","AZ","ote",0.00831925123096685
"2008","AZ","man",0.0140160880225738
"2008","AZ","mch",0.00831925123096685
"2008","AZ","dat",0.0140160880225738
"2008","AZ","amd",0.0198512032048725
"2008","AZ","oil",0.0139030279245359
"2008","AZ","hos",0.00129422057488511
"2008","AZ","rnt",0.0140160880225738
"2008","AZ","pla",0.00831925123096685
"2008","AZ","fof",0.0198512032048725
"2008","AZ","fin",0.0106988904983447
"2008","AZ","tsv",0.0140160880225738
"2008","AZ","nrs",0.0266353099124948
"2008","AZ","sec",0.0106988904983447
"2008","AZ","art",0.0198512032048725
"2008","AZ","mov",0.0140160880225738
"2008","AZ","fpd",0.00831925123096685
"2008","AZ","slg",0.0136219444508226
"2008","AZ","pri",0.0191095215072913
"2008","AZ","grd",0.0215004367100506
"2008","AZ","pip",0.0215004367100506
"2008","AZ","sle",0.0136219444508226
"2008","AZ","osv",0.00831925123096685
"2008","AZ","trn",0.0215004367100506
"2008","AZ","smn",0.0139030279245359
"2008","AZ","fmt",0.00831925123096685
"2008","AZ","pet",0.00831925123096685
"2008","AZ","mvt",0.00831925123096685
"2008","AZ","cep",0.00831925123096685
"2008","AZ","wst",0.0191095215072913
"2008","AZ","mot",0.00831925123096685
"2008","AZ","adm",0.0140160880225738
"2008","AZ","soc",0.0191095215072913
"2008","AZ","alt",0.0191095215072913
"2008","AZ","pmt",0.00831925123096685
"2008","AZ","trk",0.0215004367100506
"2008","AZ","fdd",0.0136219444508226
"2008","AZ","gmt",0.00831925123096685
